=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-12-15_16-6-7
====================================================================================
16:6:7 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
17:19:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11975.998047, 22.036537, 8952.631836>)
17:19:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11987.502930, 22.036549, 8947.117188>)
17:19:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11999.166016, 22.036562, 8941.382813>)
17:19:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12010.829102, 22.036556, 8935.647461>)
17:19:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<12000.782227, 22.036545, 8941.215820>)
17:19:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11992.765625, 22.036570, 8943.915039>)
17:19:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11987.541016, 22.036549, 8946.009766>)
17:19:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11978.831055, 22.036558, 8949.517578>)
17:19:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11972.804688, 22.036537, 8951.990234>)
17:19:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11963.706055, 22.036560, 8955.823242>)
17:19:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11959.526367, 22.036541, 8957.608398>)
17:19:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11950.341797, 22.036520, 8961.501953>)
17:19:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11943.626953, 22.036545, 8964.375000>)
17:19:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11934.522461, 22.036543, 8968.260742>)
17:19:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11926.383789, 22.036551, 8968.272461>)
17:19:8 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11918.483398, 22.036528, 8959.747070>)
17:19:8 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11912.766602, 22.036543, 8955.014648>)
17:19:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11919.624023, 25.260515, 8972.264648>)
17:20:56 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11909.704102, 25.603931, 8967.557617>)
17:20:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11883.965820, 22.217751, 8944.952148>)
17:20:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11876.688477, 22.036551, 8938.085938>)
17:20:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11871.456055, 22.036541, 8933.150391>)
17:20:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11867.826172, 22.036533, 8929.727539>)
17:20:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11861.274414, 22.036556, 8924.008789>)
17:20:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11855.065430, 22.036556, 8921.236328>)
17:21:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11848.753906, 22.036547, 8925.443359>)
17:21:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11844.057617, 22.036533, 8928.199219>)
17:21:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11837.768555, 22.036573, 8931.628906>)
17:21:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11832.066406, 21.804394, 8934.728516>)
17:21:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11829.639648, 23.413782, 8937.618164>)
17:21:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11757.043945, 9.425634, 8971.071289>)
17:21:2 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11741.852539, 7.786265, 8978.345703>)
17:21:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11726.559570, 6.611691, 8986.766602>)
17:21:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11716.628906, 6.872540, 8992.379883>)
17:21:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11694.588867, 5.525883, 9004.728516>)
17:21:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11682.542969, 5.525892, 9011.485352>)
17:21:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11670.315430, 5.525891, 9018.343750>)
17:21:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11658.269531, 5.525887, 9025.101563>)
17:21:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11646.041016, 5.525895, 9031.961914>)
17:21:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11633.984375, 5.525891, 9038.716797>)
17:21:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11621.963867, 5.525898, 9045.462891>)
17:21:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11609.884766, 5.525893, 9052.274414>)
17:21:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11598.527344, 5.525890, 9058.010742>)
17:21:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11586.956055, 5.525899, 9063.018555>)
17:21:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11573.842773, 5.525895, 9064.498047>)
17:21:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11558.023438, 5.525900, 9065.342773>)
17:21:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11556.899414, 5.525899, 9065.119141>)
17:21:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11539.960938, 5.525900, 9065.777344>)
17:21:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11522.968750, 5.525900, 9066.297852>)
17:21:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11522.968750, 5.525900, 9066.297852>)
17:21:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11505.975586, 5.525900, 9066.806641>)
17:21:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11505.974609, 5.525900, 9066.779297>)
17:21:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11488.979492, 5.525900, 9067.225586>)
17:21:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11471.556641, 5.525921, 9067.583984>)
17:21:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11453.416992, 5.525968, 9067.754883>)
17:21:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11435.547852, 5.526013, 9067.923828>)
17:21:8 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11417.212891, 5.526060, 9068.096680>)
17:21:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11404.046875, 5.525901, 9066.079102>)
17:21:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11390.861328, 5.525899, 9064.201172>)
17:21:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11376.224609, 5.525900, 9064.792969>)
17:21:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11361.817383, 5.525899, 9065.617188>)
17:21:10 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11347.396484, 5.525899, 9066.176758>)
17:21:10 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11347.383789, 5.525899, 9065.821289>)
17:21:10 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11332.734375, 5.525899, 9066.105469>)
17:21:10 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11318.083008, 5.525899, 9066.312500>)
17:21:10 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11303.649414, 5.525900, 9066.516602>)
17:21:11 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11289.215820, 5.525900, 9066.719727>)
17:21:11 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11274.783203, 5.525899, 9066.922852>)
17:21:11 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11260.352539, 5.525899, 9067.125000>)
17:21:11 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11245.922852, 5.525899, 9067.328125>)
17:21:11 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11231.493164, 5.525912, 9067.497070>)
17:21:12 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11216.952148, 5.525898, 9065.716797>)
17:21:12 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11203.286133, 5.525890, 9061.661133>)
17:21:12 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11190.239258, 5.525908, 9055.469727>)
17:21:12 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11177.086914, 5.526451, 9049.005859>)
17:21:13 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11164.229492, 5.525906, 9042.416992>)
17:21:13 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11151.808594, 5.525898, 9035.179688>)
17:21:13 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11140.997070, 5.525884, 9027.047852>)
17:21:13 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11130.374023, 5.525913, 9017.034180>)
17:21:13 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11113.363281, 5.525900, 8999.817383>)
17:21:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11094.488281, 5.525896, 8980.533203>)
17:21:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11075.614258, 5.525902, 8961.248047>)
17:21:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11056.740234, 5.525895, 8941.961914>)
17:21:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11037.867188, 5.525902, 8922.675781>)
17:21:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<11017.576172, 5.525907, 8901.639648>)
17:21:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<10997.285156, 5.525892, 8880.603516>)
17:21:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<10976.995117, 5.525896, 8859.566406>)
17:21:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<10976.996094, 5.525896, 8859.568359>)
17:21:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<10956.399414, 5.525898, 8838.213867>)
17:21:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<10936.108398, 5.525892, 8817.178711>)
17:21:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<10915.508789, 5.525893, 8795.825195>)
17:21:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<10895.214844, 5.525898, 8774.789063>)
17:21:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<10874.919922, 5.525899, 8753.751953>)
17:21:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<10854.624023, 5.525887, 8732.713867>)
17:21:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<10834.329102, 5.525905, 8711.675781>)
17:21:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<10812.259766, 5.525897, 8690.628906>)
17:21:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<10790.686523, 5.525904, 8672.030273>)
17:21:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<10770.137695, 5.525907, 8654.544922>)
17:21:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<10752.242188, 5.525900, 8638.331055>)
17:21:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<10735.840820, 5.525890, 8622.787109>)
17:21:18 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<10721.360352, 5.523269, 8607.640625>)
17:21:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<10737.265625, 8.419217, 8612.473633>)
17:25:26 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<6715.609863, 46.689999, 5428.379883>)
17:25:26 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=6715.61,0,5428.38)
17:26:0 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (SV_Deadhead)
17:26:16 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (Bonfire)
17:26:35 | "Skullcruncher32" (steamid=76561198378002588) deleted object "Bonfire" (pos=<6708.414063, 49.590275, 5424.563477>)
17:26:39 | "Skullcruncher32" (steamid=76561198378002588) deleted object "SV_Deadhead" (pos=<6701.963867, 47.430599, 5426.616211>)
17:30:37 | "Skullcruncher32" (steamid=76561198378002588) deleted object "SeaChest" (pos=<6702.607910, 46.714962, 5426.387207>)
17:30:38 | "Skullcruncher32" (steamid=76561198378002588) deleted object "FireworksLauncher" (pos=<6702.607910, 46.701454, 5426.387207>)
17:32:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<6687.358887, 56.798012, 5426.786621>)
17:32:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5724.325195, 473.850952, 5689.141602>)
17:32:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5235.938477, 2.546692, 5730.793945>)
17:32:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5271.841309, 3.938507, 5704.848145>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5239.217773, 2.875585, 5693.655273>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5225.212402, 2.938614, 5684.843262>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5225.212891, 2.938594, 5684.843262>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5225.212402, 2.938586, 5684.843750>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5225.212891, 2.938591, 5684.844238>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5225.213379, 2.938583, 5684.844238>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5225.213379, 2.938580, 5684.844238>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5225.213379, 2.938573, 5684.844238>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5225.213867, 2.938556, 5684.844727>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5225.213867, 2.938560, 5684.844727>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5225.213867, 2.938555, 5684.845215>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5225.214355, 2.938545, 5684.845703>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5225.214355, 2.938539, 5684.845703>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5225.214844, 2.938521, 5684.846191>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5225.215332, 2.938509, 5684.846191>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.416504, 3.138391, 5676.794922>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.417480, 3.138394, 5676.796387>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.417480, 3.138392, 5676.796387>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.417969, 3.138388, 5676.796875>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.418945, 3.138386, 5676.798340>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.419434, 3.138385, 5676.798340>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.419922, 3.138389, 5676.798828>)
17:32:44 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.421387, 3.138386, 5676.800293>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.421875, 3.138387, 5676.800781>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.421875, 3.138378, 5676.800781>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.422363, 3.138381, 5676.801270>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.421875, 3.138364, 5676.801270>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.422363, 3.138365, 5676.801758>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.422852, 3.138367, 5676.802246>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.422852, 3.138366, 5676.802246>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.423340, 3.138370, 5676.802734>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.423828, 3.138372, 5676.803223>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.424316, 3.138371, 5676.803223>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.424316, 3.138371, 5676.803711>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.424805, 3.138376, 5676.803711>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.424805, 3.138375, 5676.803711>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.424805, 3.138373, 5676.803711>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5212.425293, 3.138378, 5676.804199>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5206.677246, 4.137840, 5673.199707>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5206.676758, 4.137840, 5673.199707>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5206.676758, 4.137582, 5673.200684>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5206.676758, 4.137581, 5673.201172>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5206.676758, 4.137568, 5673.201172>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5206.676758, 4.137455, 5673.201172>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5206.676758, 4.137409, 5673.201172>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5206.676758, 4.137399, 5673.201172>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5206.682617, 4.301291, 5673.187988>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5206.688477, 4.473763, 5673.174805>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5206.695313, 4.650836, 5673.161133>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5206.698242, 4.823939, 5673.141602>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5206.682129, 4.985121, 5673.111328>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5206.667969, 5.132089, 5673.084473>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5204.878418, 5.515840, 5671.884766>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5204.880371, 5.512790, 5671.884277>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5204.920410, 5.472322, 5671.869629>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5204.953613, 5.513429, 5671.848633>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5204.988281, 5.555298, 5671.826660>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5205.010742, 5.673368, 5671.788086>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5205.014648, 5.781775, 5671.741699>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5205.018555, 5.879812, 5671.698242>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5205.025879, 5.961136, 5671.649902>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5205.037109, 6.021699, 5671.598145>)
17:32:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5205.051758, 6.063056, 5671.542969>)
17:32:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5154.637207, 0.825883, 5638.315918>)
17:32:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5147.521973, 1.705204, 5633.867676>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5137.662598, 2.783197, 5628.037598>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5137.648926, 2.785958, 5628.029297>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5137.632813, 2.788924, 5628.020508>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5137.633301, 2.788990, 5628.020508>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5137.633301, 2.789042, 5628.020020>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5137.632813, 2.789054, 5628.020020>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5137.633301, 2.789165, 5628.020020>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5137.633301, 2.789185, 5628.020020>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5137.633789, 2.789213, 5628.020020>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5137.634277, 2.789296, 5628.020020>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5137.633789, 2.789323, 5628.019531>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5107.270996, 0.989796, 5608.899902>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5107.262207, 0.988897, 5608.894043>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5107.250000, 0.987962, 5608.886230>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5107.244141, 0.987962, 5608.882813>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5107.230469, 0.986969, 5608.874023>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5107.234375, 0.987962, 5608.876465>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5107.200195, 0.986969, 5608.854492>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5107.199707, 0.986969, 5608.854492>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5107.190430, 0.985959, 5608.848145>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5107.190430, 0.985959, 5608.847656>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5092.661133, 0.983829, 5599.708496>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5092.660156, 0.983829, 5599.708008>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5092.650391, 0.982688, 5599.701660>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5092.639160, 0.981531, 5599.694336>)
17:32:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5092.639160, 0.981532, 5599.694336>)
17:32:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5101.344727, 2.387317, 5592.207520>)
17:32:59 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5107.135742, 4.259364, 5587.110352>)
17:33:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5132.700195, 3.201052, 5584.986816>)
17:33:0 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5144.487305, 3.237266, 5589.638672>)
17:33:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5155.964844, 3.259577, 5595.253906>)
17:33:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5167.549316, 3.288049, 5600.986328>)
17:33:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5179.055664, 3.321132, 5606.793945>)
17:33:1 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5188.404297, 3.340000, 5616.212402>)
17:33:14 | "Skullcruncher32" (steamid=76561198378002588) /heal used on: "Skullcruncher32" (steamid=76561198378002588)
17:33:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5192.747070, 3.335455, 5624.664551>)
17:44:26 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (SV_LabMetalCage)
17:44:34 | "Skullcruncher32" (steamid=76561198378002588) deleted object "SV_LabMetalCage" (pos=<5199.774902, 4.505746, 5640.504395>)
17:44:47 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (SV_Gazebo)
17:44:51 | "Skullcruncher32" (steamid=76561198378002588) deleted object "SV_Gazebo" (pos=<5201.376953, 6.250313, 5643.897949>)
17:44:57 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (SV_Gazebo1)
17:45:0 | "Skullcruncher32" (steamid=76561198378002588) deleted object "SV_Gazebo1" (pos=<5202.574707, 4.856901, 5645.940918>)
17:45:2 | "Skullcruncher32" (steamid=76561198378002588) toggled godmode
