=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-11-29_21-57-2
====================================================================================
21:57:2 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
22:3:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2587.744629, 106.050171, 13680.900391>)
22:3:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2580.835205, 106.050148, 13663.895508>)
22:3:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2573.721436, 106.050156, 13646.973633>)
22:3:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2566.859131, 106.050148, 13630.940430>)
22:3:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2562.006348, 106.050156, 13619.538086>)
22:3:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2557.401367, 106.050148, 13608.180664>)
22:3:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2553.482422, 106.050140, 13596.872070>)
22:3:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2552.715088, 106.050140, 13584.483398>)
22:3:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2554.433350, 106.050148, 13574.878906>)
22:3:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2555.349365, 106.050140, 13569.705078>)
22:3:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2557.056641, 106.050148, 13560.116211>)
22:3:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2557.806152, 106.050148, 13555.903320>)
22:3:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2560.077637, 106.050156, 13543.532227>)
22:3:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2562.361328, 106.050148, 13531.097656>)
22:3:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2564.645508, 106.049828, 13518.662109>)
22:3:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2559.395020, 106.049606, 13516.846680>)
22:3:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2548.782715, 106.050140, 13516.079102>)
22:3:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2536.651123, 106.050148, 13515.730469>)
22:3:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2526.183838, 106.050148, 13520.099609>)
22:3:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2515.809814, 106.050163, 13524.200195>)
22:3:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2505.434570, 106.050171, 13528.293945>)
22:3:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2496.824707, 106.050140, 13528.111328>)
22:3:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2487.618408, 106.050140, 13524.806641>)
22:3:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2481.404053, 106.166107, 13522.076172>)
22:3:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2471.268799, 106.050163, 13517.161133>)
22:3:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2461.815430, 106.050171, 13512.638672>)
22:3:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2457.968506, 106.640556, 13510.100586>)
22:3:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2446.078369, 106.050133, 13502.697266>)
22:3:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2438.034180, 106.050117, 13497.697266>)
22:3:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2430.438477, 106.050117, 13492.977539>)
22:3:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2425.366455, 106.050156, 13485.971680>)
22:3:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2421.906006, 106.050148, 13481.028320>)
22:3:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2416.308838, 106.050156, 13471.748047>)
22:3:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2412.413330, 106.050156, 13465.291016>)
22:3:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2408.118408, 106.050125, 13457.606445>)
22:3:52 | "Skullcruncher32" (steamid=76561198378002588) gave unlimited ammo to (steamid=76561198378002588)
