=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-11-29_20-44-0
====================================================================================
20:44:0 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
21:13:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4167.465332, 3.108781, 9409.375000>)
21:13:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4152.100586, 2.639548, 9399.389648>)
21:13:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4140.008301, 2.623120, 9391.534180>)
21:13:29 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4128.035156, 2.623122, 9383.755859>)
21:13:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4116.062500, 2.623137, 9375.979492>)
21:13:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4104.268066, 2.623136, 9368.320313>)
21:13:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4098.047852, 2.828445, 9341.632813>)
21:13:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4095.793457, 3.605707, 9329.692383>)
21:13:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4094.155518, 4.653033, 9321.060547>)
21:13:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4092.966797, 5.505312, 9314.804688>)
21:13:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4091.712891, 6.576767, 9307.662109>)
21:13:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4090.308105, 7.814878, 9299.763672>)
21:13:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4089.294922, 8.720684, 9294.070313>)
21:13:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4087.891846, 9.960582, 9286.182617>)
21:13:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4086.741455, 10.935417, 9279.713867>)
21:13:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4084.555176, 12.141609, 9270.983398>)
21:13:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4081.444580, 13.203445, 9262.554688>)
21:13:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4078.125488, 14.147995, 9254.764648>)
21:13:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4073.617188, 15.158536, 9246.452148>)
21:13:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4069.488281, 15.771286, 9241.036133>)
21:13:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4070.236572, 16.716328, 9241.815430>)
21:13:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4057.556396, 16.853548, 9224.178711>)
21:13:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4049.847168, 17.611307, 9213.470703>)
21:13:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4043.711426, 18.558512, 9204.958008>)
21:13:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4039.544922, 19.418470, 9199.172852>)
21:13:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4036.721436, 20.286762, 9195.417969>)
21:13:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4032.774902, 21.408014, 9190.269531>)
21:13:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4029.524658, 22.594196, 9186.034180>)
21:13:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4026.499268, 23.545786, 9182.067383>)
21:13:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4022.280029, 24.214993, 9176.508789>)
21:13:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4019.878662, 24.389648, 9172.527344>)
21:13:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4016.893555, 24.062727, 9167.500977>)
21:13:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4015.295410, 24.266640, 9164.508789>)
21:13:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4013.312012, 24.264238, 9160.876953>)
21:13:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4011.531250, 24.172089, 9157.581055>)
21:13:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4009.108887, 22.631521, 9145.119141>)
21:13:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4005.991699, 20.116385, 9129.007813>)
21:13:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4003.344482, 18.636761, 9114.048828>)
21:13:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4001.713623, 18.234880, 9100.428711>)
21:13:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4000.560791, 18.432648, 9091.027344>)
21:13:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4000.338623, 18.925360, 9081.631836>)
21:13:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4000.948730, 19.562645, 9073.606445>)
21:13:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4001.476074, 20.259048, 9066.758789>)
21:13:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4001.979004, 20.996019, 9060.461914>)
21:13:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4002.382568, 21.600359, 9055.566406>)
21:13:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4002.688232, 22.011375, 9051.986328>)
21:13:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4003.286621, 22.786543, 9045.262695>)
21:13:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4005.123291, 23.222361, 9040.551758>)
21:13:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4012.392822, 23.819239, 9032.394531>)
21:13:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4017.424805, 24.187405, 9027.047852>)
21:13:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4020.618164, 24.418695, 9021.971680>)
21:13:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4020.732910, 25.282845, 9020.240234>)
21:13:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4020.790771, 26.215475, 9020.456055>)
21:13:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4022.365967, 24.190538, 9009.485352>)
21:13:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4023.066406, 23.457392, 9002.954102>)
21:13:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4028.891113, 21.870100, 8994.969727>)
21:13:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4038.003174, 20.339617, 8987.440430>)
21:13:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4044.445801, 20.112680, 8984.001953>)
21:13:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4048.840332, 20.902832, 8984.597656>)
21:13:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4052.570068, 21.743319, 8985.863281>)
21:13:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4053.319580, 21.917536, 8986.161133>)
21:13:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4056.729492, 22.571608, 8987.286133>)
21:13:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4059.741699, 23.054991, 8988.233398>)
21:13:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4063.345215, 23.501604, 8989.392578>)
21:13:43 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4067.773438, 23.911320, 8990.809570>)
21:13:51 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<2339.189941, 106.050148, 13341.900391>)
21:13:51 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=2339.19,0,13341.9)
21:13:55 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2345.089111, 106.050140, 13351.254883>)
21:13:55 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2348.233154, 106.050148, 13356.240234>)
21:13:55 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2353.403076, 106.050140, 13364.958984>)
21:13:55 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2357.034180, 106.050148, 13371.324219>)
21:13:56 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2362.245605, 106.050140, 13380.272461>)
21:13:56 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2366.145996, 106.050148, 13386.429688>)
21:13:56 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2373.014893, 106.050156, 13397.683594>)
21:13:56 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2379.883301, 106.050140, 13408.937500>)
21:13:56 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2387.968506, 106.050148, 13422.121094>)
21:13:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2396.709229, 106.050148, 13436.375977>)
21:13:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2405.450928, 106.050140, 13450.631836>)
21:13:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2414.193359, 106.050133, 13464.889648>)
21:13:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2422.936279, 106.050156, 13479.148438>)
21:14:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2426.311523, 106.050156, 13486.103516>)
21:14:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2422.659180, 106.050140, 13478.028320>)
21:14:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2418.370850, 106.050140, 13468.433594>)
21:14:15 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<1983.189941, 2.623133, 10812.500000>)
21:14:15 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=1983.19,0,10812.5)
21:14:18 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1981.447754, 2.623133, 10796.283203>)
21:14:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1979.706177, 2.623133, 10780.067383>)
21:14:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1977.888550, 2.623133, 10763.138672>)
21:14:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1976.017090, 2.623133, 10745.705078>)
21:14:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1974.146118, 2.623133, 10728.271484>)
21:14:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1974.146362, 2.623133, 10728.271484>)
21:14:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1972.276123, 2.623132, 10710.837891>)
21:14:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1970.404663, 2.623133, 10693.404297>)
21:14:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1968.533325, 2.623132, 10675.966797>)
21:14:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1966.661377, 2.623132, 10658.527344>)
21:14:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1964.996582, 2.623133, 10642.698242>)
21:14:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1963.331421, 2.623133, 10626.870117>)
21:14:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1961.666382, 2.623133, 10611.041992>)
21:14:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1960.001953, 2.623133, 10595.213867>)
21:14:22 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1958.084717, 2.623133, 10578.458008>)
21:14:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1955.906982, 2.623133, 10560.581055>)
21:14:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1953.728760, 2.623132, 10542.704102>)
21:14:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1951.550415, 2.623133, 10524.826172>)
21:14:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1949.372070, 2.623133, 10506.946289>)
21:14:23 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1947.193481, 2.623133, 10489.066406>)
21:14:24 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1945.014771, 2.623133, 10471.185547>)
21:14:24 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1942.878174, 2.623127, 10453.301758>)
21:14:24 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1941.319580, 2.623133, 10436.158203>)
21:14:24 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1939.777100, 2.623133, 10419.098633>)
21:14:25 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1938.235107, 2.623133, 10402.040039>)
21:14:25 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1936.692627, 2.623132, 10384.980469>)
21:14:25 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1935.150269, 2.623114, 10367.920898>)
21:14:25 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1933.359741, 2.623133, 10350.001953>)
21:14:25 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1930.955444, 2.623133, 10331.170898>)
21:14:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1927.951416, 2.623132, 10311.890625>)
21:14:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1924.985474, 2.668773, 10293.148438>)
21:14:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1922.471313, 2.623133, 10272.733398>)
21:14:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1921.272461, 2.623132, 10255.237305>)
21:14:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1920.073364, 2.623132, 10237.740234>)
21:14:26 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1918.873779, 2.623133, 10220.242188>)
21:14:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1917.485596, 2.623132, 10202.341797>)
21:14:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1915.782593, 2.623133, 10183.444336>)
21:14:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1913.735596, 2.623133, 10162.881836>)
21:14:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1911.687744, 2.623133, 10142.322266>)
21:14:27 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1909.639038, 2.623133, 10121.764648>)
21:14:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1909.638794, 2.623133, 10121.766602>)
21:14:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1907.590332, 2.623133, 10101.209961>)
21:14:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1905.542480, 2.623133, 10080.652344>)
21:14:28 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1903.495117, 2.623132, 10060.094727>)
21:14:30 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1910.224365, 2.623134, 10117.852539>)
21:14:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1920.394775, 2.623133, 10209.953125>)
21:14:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1929.063965, 2.867164, 10288.439453>)
21:14:31 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1927.587891, 2.623132, 10282.955078>)
21:14:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1928.794922, 3.527168, 10294.716797>)
21:14:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1932.508179, 2.623132, 10340.094727>)
21:14:32 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1934.915039, 2.623111, 10369.427734>)
21:14:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1937.885254, 2.623132, 10392.545898>)
21:14:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1941.485352, 2.623134, 10415.705078>)
21:14:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1944.892212, 2.623133, 10438.891602>)
21:14:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1946.470947, 2.623132, 10463.952148>)
21:14:33 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1948.261719, 2.623133, 10489.095703>)
21:14:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1951.023193, 2.794893, 10516.882813>)
21:14:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1954.842041, 2.623132, 10553.730469>)
21:14:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1958.337036, 2.623133, 10580.945313>)
21:14:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1961.818115, 2.623133, 10605.710938>)
21:14:34 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1961.263062, 2.623133, 10605.783203>)
21:14:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1962.875610, 2.623132, 10619.298828>)
21:14:35 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1964.584595, 2.623133, 10632.802734>)
21:14:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<1965.849731, 2.623133, 10643.369141>)
21:20:8 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<4634.040039, 2.623133, 12620.700195>)
21:20:8 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=4634.04,0,12620.7)
21:20:15 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4627.123047, 2.623134, 12609.140625>)
21:20:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4620.204590, 2.623132, 12597.580078>)
21:20:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4613.734375, 2.623142, 12586.285156>)
21:20:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4607.839355, 2.623134, 12574.727539>)
21:20:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4601.785156, 2.623137, 12562.514648>)
21:20:16 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4593.839355, 2.623132, 12545.541992>)
21:20:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4586.231934, 2.623129, 12528.006836>)
21:20:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4578.497559, 2.623132, 12509.944336>)
21:20:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4570.764648, 2.623135, 12491.882813>)
21:20:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4562.175293, 2.623133, 12471.551758>)
21:20:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4551.127441, 2.623135, 12445.217773>)
21:20:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4539.564941, 2.623135, 12419.108398>)
21:20:18 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4527.905273, 2.623131, 12394.266602>)
21:20:18 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4516.566895, 2.623137, 12371.476563>)
21:20:18 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4504.422363, 2.623133, 12350.705078>)
21:20:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4490.080078, 2.623134, 12331.741211>)
21:20:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4474.662109, 2.623137, 12311.620117>)
21:20:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4458.701660, 2.623131, 12290.718750>)
21:20:19 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4443.943359, 2.623132, 12271.012695>)
21:20:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4434.235352, 2.623146, 12258.268555>)
21:20:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4421.660156, 2.623130, 12254.659180>)
21:20:20 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4408.203125, 2.623130, 12250.983398>)
21:20:21 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<4399.348145, 2.623137, 12247.899414>)
21:22:59 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<5119.470215, 2.623133, 13884.900391>)
21:22:59 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=5119.47,0,13884.9)
21:23:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5121.733398, 2.623133, 13875.821289>)
21:23:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5122.183594, 2.623118, 13866.203125>)
21:23:3 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5122.438965, 2.623153, 13858.749023>)
21:23:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5122.825684, 2.623134, 13848.481445>)
21:23:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5122.825684, 2.623134, 13848.481445>)
21:23:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5123.232910, 2.623133, 13837.529297>)
21:23:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5124.393066, 2.623133, 13818.583984>)
21:23:4 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5125.688965, 2.623133, 13796.813477>)
21:23:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5126.431152, 2.623133, 13774.338867>)
21:23:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5127.081055, 2.623133, 13749.513672>)
21:23:5 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5127.736328, 2.623133, 13722.783203>)
21:23:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5128.391602, 2.623133, 13696.052734>)
21:23:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5129.046875, 2.623133, 13669.322266>)
21:23:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5129.373047, 2.623133, 13643.539063>)
21:23:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5129.379883, 2.623132, 13617.753906>)
21:23:6 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5129.591797, 2.623133, 13591.968750>)
21:23:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5130.038086, 2.623132, 13566.187500>)
21:23:7 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5131.785645, 2.623133, 13542.896484>)
21:23:9 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5170.430176, 13.068698, 13528.760742>)
21:23:14 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5202.035156, 2.623124, 13546.082031>)
21:24:17 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5230.403320, 2.665889, 13552.419922>)
21:24:18 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5246.627930, 2.623131, 13554.881836>)
21:24:18 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<5262.119629, 2.623131, 13556.056641>)
21:24:32 | "76561198378002588" (steamid=76561198378002588) teleported to (pos=<2395.419922, 2.623133, 14849.700195>)
21:24:32 | "Skullcruncher32": (steamid=76561198378002588) teleported to (pos=2395.42,0,14849.7)
21:24:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2411.266602, 2.623132, 14847.649414>)
21:24:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2432.435303, 2.623134, 14845.081055>)
21:24:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2432.435303, 2.623133, 14845.081055>)
21:24:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2435.901855, 2.623131, 14845.437500>)
21:24:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2462.571777, 2.623135, 14842.770508>)
21:24:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2492.852295, 2.623133, 14841.349609>)
21:24:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2523.132813, 2.623133, 14839.928711>)
21:24:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2525.927490, 2.623132, 14840.551758>)
21:24:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2557.364014, 2.623133, 14839.455078>)
21:24:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2590.440918, 2.623133, 14838.723633>)
21:24:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2619.450684, 2.623133, 14837.628906>)
21:24:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2648.460449, 2.623132, 14836.534180>)
21:24:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2665.451416, 2.623136, 14831.642578>)
21:24:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2684.462402, 2.623142, 14826.306641>)
21:24:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2705.604980, 2.623134, 14820.890625>)
21:24:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2726.645752, 2.623134, 14815.092773>)
21:24:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2747.652344, 2.623132, 14809.172852>)
21:24:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2769.330078, 2.623132, 14803.127930>)
21:24:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2791.007813, 2.623132, 14797.082031>)
21:24:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2812.685547, 2.623133, 14791.037109>)
21:24:40 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<2834.363281, 2.623128, 14784.992188>)
