=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2025-11-23_19-29-7
====================================================================================
19:29:7 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
20:29:57 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_FirearmKit)
20:32:22 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Scrap_Bttstck_AK)
20:32:23 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Scrap_Bttstck_M4)
20:33:10 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (LargeGasCanister)
20:34:24 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Ammo_Scrapbolt)
20:34:25 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Ammo_Scrapbolt)
20:34:25 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Ammo_Scrapbolt)
20:35:51 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_ScrapScope_AKzoom)
20:36:2 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_ScrapScope_M4zoom)
20:36:2 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_ScrapScope_M4zoom)
20:36:16 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_ScrapScope_PUzoom)
20:36:18 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_ScrapScope_LRSzoom)
20:37:17 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (IWP_BoltActionRifle)
20:37:49 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (IWP_ImprovisedRifleOptic_Crosshair)
20:38:4 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_cartridge_762x54)
20:38:9 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (Ammo_762x54)
20:40:52 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_projectile_762x51_scrap)
20:41:1 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Gunpowder_sock)
20:41:21 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Gunpowder)
20:41:21 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Gunpowder)
20:41:22 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Gunpowder_Box)
20:41:22 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Gunpowder_Box)
20:42:34 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_projectile_762x54_stock)
20:42:44 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_projectilepress_large)
20:42:44 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_projectilepress_medium)
20:42:45 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_projectilepress_small)
20:43:14 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Scrapmetal)
20:43:24 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Scrapmetal)
20:43:31 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Scrapmetal)
20:44:29 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Sketch_ammopacking)
20:44:58 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_Sketch_ammo)
20:45:15 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_pliers)
20:45:57 | "Skullcruncher32" (steamid=76561198378002588) Spawned Item: (nm_pliers)
20:48:31 | "Skullcruncher32" (steamid=76561198378002588) deleted object "nm_projectilepress_small" (pos=<3177.316406, 19.564873, 4983.797852>)
20:48:32 | "Skullcruncher32" (steamid=76561198378002588) deleted object "nm_projectilepress_large" (pos=<3177.316406, 19.564873, 4983.797852>)
20:48:34 | "Skullcruncher32" (steamid=76561198378002588) deleted object "nm_pliers" (pos=<3177.316406, 19.289749, 4983.797852>)
20:48:35 | "Skullcruncher32" (steamid=76561198378002588) deleted object "nm_projectile_762x54_scrap" (pos=<3177.316406, 19.278860, 4983.797852>)
20:48:36 | "Skullcruncher32" (steamid=76561198378002588) deleted object "nm_Gunpowder" (pos=<3177.316406, 19.266312, 4983.797852>)
20:48:39 | "Skullcruncher32" (steamid=76561198378002588) deleted object "nm_projectile_762x54_scrap" (pos=<3177.316406, 19.237288, 4983.797852>)
20:48:42 | "Skullcruncher32" (steamid=76561198378002588) deleted object "nm_projectile_762x54_scrap" (pos=<3177.316406, 19.278860, 4983.797852>)
20:48:44 | "Skullcruncher32" (steamid=76561198378002588) deleted object "nm_projectile_762x54_scrap" (pos=<3177.316406, 19.278860, 4983.797852>)
20:48:45 | "Skullcruncher32" (steamid=76561198378002588) deleted object "nm_projectile_762x54_scrap" (pos=<3177.316406, 19.278860, 4983.797852>)
20:48:47 | "Skullcruncher32" (steamid=76561198378002588) deleted object "nm_projectile_762x54_scrap" (pos=<3177.316406, 19.278860, 4983.797852>)
20:48:49 | "Skullcruncher32" (steamid=76561198378002588) toggled godmode
20:50:37 | "Skullcruncher32" (steamid=76561198378002588) deleted objects using ESP
20:50:41 | "Skullcruncher32" (steamid=76561198378002588) deleted objects using ESP
20:51:2 | "Skullcruncher32" (steamid=76561198378002588) deleted objects using ESP
20:51:8 | "Skullcruncher32" (steamid=76561198378002588) deleted objects using ESP
20:51:11 | "Skullcruncher32" (steamid=76561198378002588) deleted objects using ESP
20:51:16 | "Skullcruncher32" (steamid=76561198378002588) deleted objects using ESP
20:51:18 | "Skullcruncher32" (steamid=76561198378002588) deleted objects using ESP
20:51:22 | "Skullcruncher32" (steamid=76561198378002588) deleted objects using ESP
20:51:45 | "Skullcruncher32" (steamid=76561198378002588) deleted object "nm_Improbag_Human" (pos=<3177.165283, 19.745275, 4988.636719>)
20:51:47 | "Skullcruncher32" (steamid=76561198378002588) deleted object "Ammo_ImprovisedBolt_1" (pos=<3178.411377, 20.269552, 4990.588867>)
20:51:55 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3187.833740, 21.285679, 4975.948242>)
20:51:56 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3191.298584, 21.685341, 4964.710449>)
20:51:56 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3193.393311, 22.569984, 4957.177246>)
20:51:57 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3201.943359, 20.441952, 4930.261719>)
20:51:58 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3195.798584, 17.922342, 4934.859375>)
20:52:36 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3247.819336, 70.945084, 4840.817383>)
20:52:37 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3887.610352, 518.073242, 4067.233398>)
20:52:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3249.700439, 72.808182, 4837.667480>)
20:52:38 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3249.814453, 72.791756, 4838.606934>)
20:52:39 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3252.003418, 74.588608, 4838.181152>)
20:52:41 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3250.202148, 73.051537, 4839.041016>)
20:52:42 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3252.438965, 74.872162, 4838.742188>)
20:52:45 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3254.675293, 76.748085, 4837.282227>)
20:52:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3256.365723, 78.029572, 4835.859375>)
20:52:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3257.438232, 78.889221, 4835.143555>)
20:52:46 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3258.217285, 79.419266, 4834.607910>)
20:52:48 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3277.124512, 92.000359, 4822.520508>)
20:52:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3285.126221, 96.599899, 4815.799316>)
20:52:49 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3363.025146, 131.186523, 4730.333984>)
20:52:50 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3366.251465, 133.448196, 4724.514160>)
20:52:51 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3370.936523, 135.604660, 4716.616699>)
20:52:51 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3374.279053, 136.987793, 4711.319336>)
20:52:51 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3488.727539, 119.985359, 4549.969238>)
20:52:52 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3488.442139, 115.012047, 4549.241699>)
20:52:53 | "Skullcruncher32" (steamid=76561198378002588) teleported to crosshair (pos=<3489.246582, 95.027412, 4537.522949>)
20:53:11 | Player "Skullcruncher32" (steamId=76561198378002588) initiated disconnect process...
20:53:14 | Player "Skullcruncher32" (steamId=76561198378002588) disconnected early from server (EXIT NOW).
